STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SFJ,D,41,M FLOW,20021002 0000,20021002 0000,13, ,CFS
SFJ,D,41,M FLOW,20021003 0000,20021003 0000,12, ,CFS
SFJ,D,41,M FLOW,20021004 0000,20021004 0000,12, ,CFS
SFJ,D,41,M FLOW,20021005 0000,20021005 0000,12, ,CFS
SFJ,D,41,M FLOW,20021006 0000,20021006 0000,13, ,CFS
SFJ,D,41,M FLOW,20021007 0000,20021007 0000,12, ,CFS
SFJ,D,41,M FLOW,20021008 0000,20021008 0000,13, ,CFS
SFJ,D,41,M FLOW,20021009 0000,20021009 0000,13, ,CFS
SFJ,D,41,M FLOW,20021010 0000,20021010 0000,13, ,CFS
SFJ,D,41,M FLOW,20021011 0000,20021011 0000,13, ,CFS
SFJ,D,41,M FLOW,20021012 0000,20021012 0000,14, ,CFS
SFJ,D,41,M FLOW,20021013 0000,20021013 0000,14, ,CFS
SFJ,D,41,M FLOW,20021014 0000,20021014 0000,14, ,CFS
SFJ,D,41,M FLOW,20021015 0000,20021015 0000,14, ,CFS
SFJ,D,41,M FLOW,20021016 0000,20021016 0000,14, ,CFS
SFJ,D,41,M FLOW,20021017 0000,20021017 0000,14, ,CFS
SFJ,D,41,M FLOW,20021018 0000,20021018 0000,14, ,CFS
SFJ,D,41,M FLOW,20021019 0000,20021019 0000,14, ,CFS
SFJ,D,41,M FLOW,20021020 0000,20021020 0000,14, ,CFS
SFJ,D,41,M FLOW,20021021 0000,20021021 0000,15, ,CFS
SFJ,D,41,M FLOW,20021022 0000,20021022 0000,17, ,CFS
SFJ,D,41,M FLOW,20021023 0000,20021023 0000,17, ,CFS
SFJ,D,41,M FLOW,20021024 0000,20021024 0000,18, ,CFS
SFJ,D,41,M FLOW,20021025 0000,20021025 0000,19, ,CFS
SFJ,D,41,M FLOW,20021026 0000,20021026 0000,20, ,CFS
SFJ,D,41,M FLOW,20021027 0000,20021027 0000,20, ,CFS
SFJ,D,41,M FLOW,20021028 0000,20021028 0000,21, ,CFS
SFJ,D,41,M FLOW,20021029 0000,20021029 0000,22, ,CFS
SFJ,D,41,M FLOW,20021030 0000,20021030 0000,23, ,CFS
SFJ,D,41,M FLOW,20021031 0000,20021031 0000,24, ,CFS
SFJ,D,41,M FLOW,20021101 0000,20021101 0000,28, ,CFS
SFJ,D,41,M FLOW,20021102 0000,20021102 0000,35, ,CFS
SFJ,D,41,M FLOW,20021103 0000,20021103 0000,36, ,CFS
SFJ,D,41,M FLOW,20021104 0000,20021104 0000,36, ,CFS
SFJ,D,41,M FLOW,20021105 0000,20021105 0000,32, ,CFS
SFJ,D,41,M FLOW,20021106 0000,20021106 0000,30, ,CFS
SFJ,D,41,M FLOW,20021107 0000,20021107 0000,34, ,CFS
SFJ,D,41,M FLOW,20021108 0000,20021108 0000,70, ,CFS
SFJ,D,41,M FLOW,20021109 0000,20021109 0000,167, ,CFS
SFJ,D,41,M FLOW,20021110 0000,20021110 0000,161, ,CFS
SFJ,D,41,M FLOW,20021111 0000,20021111 0000,130, ,CFS
SFJ,D,41,M FLOW,20021112 0000,20021112 0000,107, ,CFS
SFJ,D,41,M FLOW,20021113 0000,20021113 0000,102, ,CFS
SFJ,D,41,M FLOW,20021114 0000,20021114 0000,101, ,CFS
SFJ,D,41,M FLOW,20021115 0000,20021115 0000,90, ,CFS
SFJ,D,41,M FLOW,20021116 0000,20021116 0000,80, ,CFS
SFJ,D,41,M FLOW,20021117 0000,20021117 0000,70, ,CFS
SFJ,D,41,M FLOW,20021118 0000,20021118 0000,63, ,CFS
SFJ,D,41,M FLOW,20021119 0000,20021119 0000,58, ,CFS
SFJ,D,41,M FLOW,20021120 0000,20021120 0000,54, ,CFS
SFJ,D,41,M FLOW,20021121 0000,20021121 0000,52, ,CFS
SFJ,D,41,M FLOW,20021122 0000,20021122 0000,54, ,CFS
SFJ,D,41,M FLOW,20021123 0000,20021123 0000,60, ,CFS
SFJ,D,41,M FLOW,20021124 0000,20021124 0000,59, ,CFS
SFJ,D,41,M FLOW,20021125 0000,20021125 0000,56, ,CFS
SFJ,D,41,M FLOW,20021126 0000,20021126 0000,55, ,CFS
SFJ,D,41,M FLOW,20021127 0000,20021127 0000,54, ,CFS
SFJ,D,41,M FLOW,20021128 0000,20021128 0000,54, ,CFS
SFJ,D,41,M FLOW,20021129 0000,20021129 0000,53, ,CFS
SFJ,D,41,M FLOW,20021130 0000,20021130 0000,53, ,CFS
SFJ,D,41,M FLOW,20021201 0000,20021201 0000,53, ,CFS
SFJ,D,41,M FLOW,20021202 0000,20021202 0000,54, ,CFS
SFJ,D,41,M FLOW,20021203 0000,20021203 0000,54, ,CFS
SFJ,D,41,M FLOW,20021204 0000,20021204 0000,52, ,CFS
SFJ,D,41,M FLOW,20021205 0000,20021205 0000,54, ,CFS
SFJ,D,41,M FLOW,20021206 0000,20021206 0000,57, ,CFS
SFJ,D,41,M FLOW,20021207 0000,20021207 0000,60, ,CFS
SFJ,D,41,M FLOW,20021208 0000,20021208 0000,63, ,CFS
SFJ,D,41,M FLOW,20021209 0000,20021209 0000,64, ,CFS
SFJ,D,41,M FLOW,20021210 0000,20021210 0000,64, ,CFS
SFJ,D,41,M FLOW,20021211 0000,20021211 0000,64, ,CFS
SFJ,D,41,M FLOW,20021212 0000,20021212 0000,68, ,CFS
SFJ,D,41,M FLOW,20021213 0000,20021213 0000,93, ,CFS
SFJ,D,41,M FLOW,20021214 0000,20021214 0000,1146, ,CFS
SFJ,D,41,M FLOW,20021215 0000,20021215 0000,2583, ,CFS
SFJ,D,41,M FLOW,20021216 0000,20021216 0000,3852, ,CFS
SFJ,D,41,M FLOW,20021217 0000,20021217 0000,2014, ,CFS
SFJ,D,41,M FLOW,20021218 0000,20021218 0000,1142, ,CFS
SFJ,D,41,M FLOW,20021219 0000,20021219 0000,855, ,CFS
SFJ,D,41,M FLOW,20021220 0000,20021220 0000,740, ,CFS
SFJ,D,41,M FLOW,20021221 0000,20021221 0000,781, ,CFS
SFJ,D,41,M FLOW,20021222 0000,20021222 0000,681, ,CFS
SFJ,D,41,M FLOW,20021223 0000,20021223 0000,577, ,CFS
SFJ,D,41,M FLOW,20021224 0000,20021224 0000,507, ,CFS
SFJ,D,41,M FLOW,20021225 0000,20021225 0000,460, ,CFS
SFJ,D,41,M FLOW,20021226 0000,20021226 0000,450, ,CFS
SFJ,D,41,M FLOW,20021227 0000,20021227 0000,1939, ,CFS
SFJ,D,41,M FLOW,20021228 0000,20021228 0000,7133, ,CFS
SFJ,D,41,M FLOW,20021229 0000,20021229 0000,4458, ,CFS
SFJ,D,41,M FLOW,20021230 0000,20021230 0000,2768, ,CFS
SFJ,D,41,M FLOW,20021231 0000,20021231 0000,3015, ,CFS
SFJ,D,41,M FLOW,20030101 0000,20030101 0000,2130, ,CFS
SFJ,D,41,M FLOW,20030102 0000,20030102 0000,1651, ,CFS
SFJ,D,41,M FLOW,20030103 0000,20030103 0000,1529, ,CFS
SFJ,D,41,M FLOW,20030104 0000,20030104 0000,1621, ,CFS
SFJ,D,41,M FLOW,20030105 0000,20030105 0000,1892, ,CFS
SFJ,D,41,M FLOW,20030106 0000,20030106 0000,1705, ,CFS
SFJ,D,41,M FLOW,20030107 0000,20030107 0000,1512, ,CFS
SFJ,D,41,M FLOW,20030108 0000,20030108 0000,1378, ,CFS
SFJ,D,41,M FLOW,20030109 0000,20030109 0000,1258, ,CFS
SFJ,D,41,M FLOW,20030110 0000,20030110 0000,1164, ,CFS
SFJ,D,41,M FLOW,20030111 0000,20030111 0000,1106, ,CFS
SFJ,D,41,M FLOW,20030112 0000,20030112 0000,1350, ,CFS
SFJ,D,41,M FLOW,20030113 0000,20030113 0000,2617, ,CFS
SFJ,D,41,M FLOW,20030114 0000,20030114 0000,4006, ,CFS
SFJ,D,41,M FLOW,20030115 0000,20030115 0000,3019, ,CFS
SFJ,D,41,M FLOW,20030116 0000,20030116 0000,2262, ,CFS
SFJ,D,41,M FLOW,20030117 0000,20030117 0000,1882, ,CFS
SFJ,D,41,M FLOW,20030118 0000,20030118 0000,1696, ,CFS
SFJ,D,41,M FLOW,20030119 0000,20030119 0000,1588, ,CFS
SFJ,D,41,M FLOW,20030120 0000,20030120 0000,1518, ,CFS
SFJ,D,41,M FLOW,20030121 0000,20030121 0000,1465, ,CFS
SFJ,D,41,M FLOW,20030122 0000,20030122 0000,1487, ,CFS
SFJ,D,41,M FLOW,20030123 0000,20030123 0000,2088, ,CFS
SFJ,D,41,M FLOW,20030124 0000,20030124 0000,1872, ,CFS
SFJ,D,41,M FLOW,20030125 0000,20030125 0000,2274, ,CFS
SFJ,D,41,M FLOW,20030126 0000,20030126 0000,2397, ,CFS
SFJ,D,41,M FLOW,20030127 0000,20030127 0000,2962, ,CFS
SFJ,D,41,M FLOW,20030128 0000,20030128 0000,2893, ,CFS
SFJ,D,41,M FLOW,20030129 0000,20030129 0000,2190, ,CFS
SFJ,D,41,M FLOW,20030130 0000,20030130 0000,2113, ,CFS
SFJ,D,41,M FLOW,20030131 0000,20030131 0000,2693, ,CFS
SFJ,D,41,M FLOW,20030201 0000,20030201 0000,2492, ,CFS
SFJ,D,41,M FLOW,20030202 0000,20030202 0000,2088, ,CFS
SFJ,D,41,M FLOW,20030203 0000,20030203 0000,1762, ,CFS
SFJ,D,41,M FLOW,20030204 0000,20030204 0000,1547, ,CFS
SFJ,D,41,M FLOW,20030205 0000,20030205 0000,1395, ,CFS
SFJ,D,41,M FLOW,20030206 0000,20030206 0000,1277, ,CFS
SFJ,D,41,M FLOW,20030207 0000,20030207 0000,1177, ,CFS
SFJ,D,41,M FLOW,20030208 0000,20030208 0000,1095, ,CFS
SFJ,D,41,M FLOW,20030209 0000,20030209 0000,1024, ,CFS
SFJ,D,41,M FLOW,20030210 0000,20030210 0000,969, ,CFS
SFJ,D,41,M FLOW,20030211 0000,20030211 0000,924, ,CFS
SFJ,D,41,M FLOW,20030212 0000,20030212 0000,883, ,CFS
SFJ,D,41,M FLOW,20030213 0000,20030213 0000,871, ,CFS
SFJ,D,41,M FLOW,20030214 0000,20030214 0000,863, ,CFS
SFJ,D,41,M FLOW,20030215 0000,20030215 0000,856, ,CFS
SFJ,D,41,M FLOW,20030216 0000,20030216 0000,1025, ,CFS
SFJ,D,41,M FLOW,20030217 0000,20030217 0000,950, ,CFS
SFJ,D,41,M FLOW,20030218 0000,20030218 0000,913, ,CFS
SFJ,D,41,M FLOW,20030219 0000,20030219 0000,890, ,CFS
SFJ,D,41,M FLOW,20030220 0000,20030220 0000,854, ,CFS
SFJ,D,41,M FLOW,20030221 0000,20030221 0000,824, ,CFS
SFJ,D,41,M FLOW,20030222 0000,20030222 0000,801, ,CFS
SFJ,D,41,M FLOW,20030223 0000,20030223 0000,782, ,CFS
SFJ,D,41,M FLOW,20030224 0000,20030224 0000,761, ,CFS
SFJ,D,41,M FLOW,20030225 0000,20030225 0000,734, ,CFS
SFJ,D,41,M FLOW,20030226 0000,20030226 0000,710, ,CFS
SFJ,D,41,M FLOW,20030227 0000,20030227 0000,690, ,CFS
SFJ,D,41,M FLOW,20030228 0000,20030228 0000,665, ,CFS
SFJ,D,41,M FLOW,20030301 0000,20030301 0000,645, ,CFS
SFJ,D,41,M FLOW,20030302 0000,20030302 0000,621, ,CFS
SFJ,D,41,M FLOW,20030303 0000,20030303 0000,608, ,CFS
SFJ,D,41,M FLOW,20030304 0000,20030304 0000,595, ,CFS
SFJ,D,41,M FLOW,20030305 0000,20030305 0000,572, ,CFS
SFJ,D,41,M FLOW,20030306 0000,20030306 0000,555, ,CFS
SFJ,D,41,M FLOW,20030307 0000,20030307 0000,538, ,CFS
SFJ,D,41,M FLOW,20030308 0000,20030308 0000,520, ,CFS
SFJ,D,41,M FLOW,20030309 0000,20030309 0000,531, ,CFS
SFJ,D,41,M FLOW,20030310 0000,20030310 0000,661, ,CFS
SFJ,D,41,M FLOW,20030311 0000,20030311 0000,713, ,CFS
SFJ,D,41,M FLOW,20030312 0000,20030312 0000,781, ,CFS
SFJ,D,41,M FLOW,20030313 0000,20030313 0000,827, ,CFS
SFJ,D,41,M FLOW,20030314 0000,20030314 0000,1156, ,CFS
SFJ,D,41,M FLOW,20030315 0000,20030315 0000,2248, ,CFS
SFJ,D,41,M FLOW,20030316 0000,20030316 0000,1851, ,CFS
SFJ,D,41,M FLOW,20030317 0000,20030317 0000,1478, ,CFS
SFJ,D,41,M FLOW,20030318 0000,20030318 0000,1253, ,CFS
SFJ,D,41,M FLOW,20030319 0000,20030319 0000,1142, ,CFS
SFJ,D,41,M FLOW,20030320 0000,20030320 0000,1076, ,CFS
SFJ,D,41,M FLOW,20030321 0000,20030321 0000,1000, ,CFS
SFJ,D,41,M FLOW,20030322 0000,20030322 0000,1191, ,CFS
SFJ,D,41,M FLOW,20030323 0000,20030323 0000,1437, ,CFS
SFJ,D,41,M FLOW,20030324 0000,20030324 0000,1269, ,CFS
SFJ,D,41,M FLOW,20030325 0000,20030325 0000,1315, ,CFS
SFJ,D,41,M FLOW,20030326 0000,20030326 0000,3484, ,CFS
SFJ,D,41,M FLOW,20030327 0000,20030327 0000,2700, ,CFS
SFJ,D,41,M FLOW,20030328 0000,20030328 0000,2085, ,CFS
SFJ,D,41,M FLOW,20030329 0000,20030329 0000,1795, ,CFS
SFJ,D,41,M FLOW,20030330 0000,20030330 0000,1664, ,CFS
SFJ,D,41,M FLOW,20030331 0000,20030331 0000,1712, ,CFS
SFJ,D,41,M FLOW,20030401 0000,20030401 0000,1828, ,CFS
SFJ,D,41,M FLOW,20030402 0000,20030402 0000,1698, ,CFS
SFJ,D,41,M FLOW,20030403 0000,20030403 0000,1530, ,CFS
SFJ,D,41,M FLOW,20030404 0000,20030404 0000,1435, ,CFS
SFJ,D,41,M FLOW,20030405 0000,20030405 0000,1317, ,CFS
SFJ,D,41,M FLOW,20030406 0000,20030406 0000,1227, ,CFS
SFJ,D,41,M FLOW,20030407 0000,20030407 0000,1153, ,CFS
SFJ,D,41,M FLOW,20030408 0000,20030408 0000,1121, ,CFS
SFJ,D,41,M FLOW,20030409 0000,20030409 0000,1135, ,CFS
SFJ,D,41,M FLOW,20030410 0000,20030410 0000,1170, ,CFS
SFJ,D,41,M FLOW,20030411 0000,20030411 0000,1254, ,CFS
SFJ,D,41,M FLOW,20030412 0000,20030412 0000,1330, ,CFS
SFJ,D,41,M FLOW,20030413 0000,20030413 0000,1480, ,CFS
SFJ,D,41,M FLOW,20030414 0000,20030414 0000,1372, ,CFS
SFJ,D,41,M FLOW,20030415 0000,20030415 0000,1263, ,CFS
SFJ,D,41,M FLOW,20030416 0000,20030416 0000,1190, ,CFS
SFJ,D,41,M FLOW,20030417 0000,20030417 0000,1138, ,CFS
SFJ,D,41,M FLOW,20030418 0000,20030418 0000,1085, ,CFS
SFJ,D,41,M FLOW,20030419 0000,20030419 0000,1028, ,CFS
SFJ,D,41,M FLOW,20030420 0000,20030420 0000,1004, ,CFS
SFJ,D,41,M FLOW,20030421 0000,20030421 0000,1102, ,CFS
SFJ,D,41,M FLOW,20030422 0000,20030422 0000,1208, ,CFS
SFJ,D,41,M FLOW,20030423 0000,20030423 0000,1190, ,CFS
SFJ,D,41,M FLOW,20030424 0000,20030424 0000,1408, ,CFS
SFJ,D,41,M FLOW,20030425 0000,20030425 0000,1407, ,CFS
SFJ,D,41,M FLOW,20030426 0000,20030426 0000,1368, ,CFS
SFJ,D,41,M FLOW,20030427 0000,20030427 0000,1300, ,CFS
SFJ,D,41,M FLOW,20030428 0000,20030428 0000,1383, ,CFS
SFJ,D,41,M FLOW,20030429 0000,20030429 0000,1580, ,CFS
SFJ,D,41,M FLOW,20030430 0000,20030430 0000,1565, ,CFS
SFJ,D,41,M FLOW,20030501 0000,20030501 0000,1472, ,CFS
SFJ,D,41,M FLOW,20030502 0000,20030502 0000,1443, ,CFS
SFJ,D,41,M FLOW,20030503 0000,20030503 0000,1472, ,CFS
SFJ,D,41,M FLOW,20030504 0000,20030504 0000,1544, ,CFS
SFJ,D,41,M FLOW,20030505 0000,20030505 0000,1468, ,CFS
SFJ,D,41,M FLOW,20030506 0000,20030506 0000,1402, ,CFS
SFJ,D,41,M FLOW,20030507 0000,20030507 0000,1360, ,CFS
SFJ,D,41,M FLOW,20030508 0000,20030508 0000,1354, ,CFS
SFJ,D,41,M FLOW,20030509 0000,20030509 0000,1310, ,CFS
SFJ,D,41,M FLOW,20030510 0000,20030510 0000,1220, ,CFS
SFJ,D,41,M FLOW,20030511 0000,20030511 0000,1180, ,CFS
SFJ,D,41,M FLOW,20030512 0000,20030512 0000,1172, ,CFS
SFJ,D,41,M FLOW,20030513 0000,20030513 0000,1242, ,CFS
SFJ,D,41,M FLOW,20030514 0000,20030514 0000,1446, ,CFS
SFJ,D,41,M FLOW,20030515 0000,20030515 0000,1659, ,CFS
SFJ,D,41,M FLOW,20030516 0000,20030516 0000,1602, ,CFS
SFJ,D,41,M FLOW,20030517 0000,20030517 0000,1475, ,CFS
SFJ,D,41,M FLOW,20030518 0000,20030518 0000,1365, ,CFS
SFJ,D,41,M FLOW,20030519 0000,20030519 0000,1267, ,CFS
SFJ,D,41,M FLOW,20030520 0000,20030520 0000,1252, ,CFS
SFJ,D,41,M FLOW,20030521 0000,20030521 0000,1370, ,CFS
SFJ,D,41,M FLOW,20030522 0000,20030522 0000,1687, ,CFS
SFJ,D,41,M FLOW,20030523 0000,20030523 0000,2077, ,CFS
SFJ,D,41,M FLOW,20030524 0000,20030524 0000,2436, ,CFS
SFJ,D,41,M FLOW,20030525 0000,20030525 0000,2408, ,CFS
SFJ,D,41,M FLOW,20030526 0000,20030526 0000,2158, ,CFS
SFJ,D,41,M FLOW,20030527 0000,20030527 0000,2058, ,CFS
SFJ,D,41,M FLOW,20030528 0000,20030528 0000,2052, ,CFS
SFJ,D,41,M FLOW,20030529 0000,20030529 0000,2245, ,CFS
SFJ,D,41,M FLOW,20030530 0000,20030530 0000,2292, ,CFS
SFJ,D,41,M FLOW,20030531 0000,20030531 0000,2082, ,CFS
SFJ,D,41,M FLOW,20030601 0000,20030601 0000,1839, ,CFS
SFJ,D,41,M FLOW,20030602 0000,20030602 0000,1760, ,CFS
SFJ,D,41,M FLOW,20030603 0000,20030603 0000,1759, ,CFS
SFJ,D,41,M FLOW,20030604 0000,20030604 0000,1818, ,CFS
SFJ,D,41,M FLOW,20030605 0000,20030605 0000,1804, ,CFS
SFJ,D,41,M FLOW,20030606 0000,20030606 0000,1717, ,CFS
SFJ,D,41,M FLOW,20030607 0000,20030607 0000,1728, ,CFS
SFJ,D,41,M FLOW,20030608 0000,20030608 0000,1702, ,CFS
SFJ,D,41,M FLOW,20030609 0000,20030609 0000,1590, ,CFS
SFJ,D,41,M FLOW,20030610 0000,20030610 0000,1383, ,CFS
SFJ,D,41,M FLOW,20030611 0000,20030611 0000,1242, ,CFS
SFJ,D,41,M FLOW,20030612 0000,20030612 0000,1160, ,CFS
SFJ,D,41,M FLOW,20030613 0000,20030613 0000,1071, ,CFS
SFJ,D,41,M FLOW,20030614 0000,20030614 0000,958, ,CFS
SFJ,D,41,M FLOW,20030615 0000,20030615 0000,878, ,CFS
SFJ,D,41,M FLOW,20030616 0000,20030616 0000,844, ,CFS
SFJ,D,41,M FLOW,20030617 0000,20030617 0000,856, ,CFS
SFJ,D,41,M FLOW,20030618 0000,20030618 0000,868, ,CFS
SFJ,D,41,M FLOW,20030619 0000,20030619 0000,855, ,CFS
SFJ,D,41,M FLOW,20030620 0000,20030620 0000,776, ,CFS
SFJ,D,41,M FLOW,20030621 0000,20030621 0000,696, ,CFS
SFJ,D,41,M FLOW,20030622 0000,20030622 0000,628, ,CFS
SFJ,D,41,M FLOW,20030623 0000,20030623 0000,569, ,CFS
SFJ,D,41,M FLOW,20030624 0000,20030624 0000,506, ,CFS
SFJ,D,41,M FLOW,20030625 0000,20030625 0000,448, ,CFS
SFJ,D,41,M FLOW,20030626 0000,20030626 0000,402, ,CFS
SFJ,D,41,M FLOW,20030627 0000,20030627 0000,379, ,CFS
SFJ,D,41,M FLOW,20030628 0000,20030628 0000,368, ,CFS
SFJ,D,41,M FLOW,20030629 0000,20030629 0000,361, ,CFS
SFJ,D,41,M FLOW,20030630 0000,20030630 0000,343, ,CFS
SFJ,D,41,M FLOW,20030701 0000,20030701 0000,324, ,CFS
SFJ,D,41,M FLOW,20030702 0000,20030702 0000,293, ,CFS
SFJ,D,41,M FLOW,20030703 0000,20030703 0000,259, ,CFS
SFJ,D,41,M FLOW,20030704 0000,20030704 0000,243, ,CFS
SFJ,D,41,M FLOW,20030705 0000,20030705 0000,236, ,CFS
SFJ,D,41,M FLOW,20030706 0000,20030706 0000,227, ,CFS
SFJ,D,41,M FLOW,20030707 0000,20030707 0000,216, ,CFS
SFJ,D,41,M FLOW,20030708 0000,20030708 0000,196, ,CFS
SFJ,D,41,M FLOW,20030709 0000,20030709 0000,179, ,CFS
SFJ,D,41,M FLOW,20030710 0000,20030710 0000,167, ,CFS
SFJ,D,41,M FLOW,20030711 0000,20030711 0000,157, ,CFS
SFJ,D,41,M FLOW,20030712 0000,20030712 0000,149, ,CFS
SFJ,D,41,M FLOW,20030713 0000,20030713 0000,130, ,CFS
SFJ,D,41,M FLOW,20030714 0000,20030714 0000,117, ,CFS
SFJ,D,41,M FLOW,20030715 0000,20030715 0000,110, ,CFS
SFJ,D,41,M FLOW,20030716 0000,20030716 0000,100, ,CFS
SFJ,D,41,M FLOW,20030717 0000,20030717 0000,92, ,CFS
SFJ,D,41,M FLOW,20030718 0000,20030718 0000,80, ,CFS
SFJ,D,41,M FLOW,20030719 0000,20030719 0000,75, ,CFS
SFJ,D,41,M FLOW,20030720 0000,20030720 0000,70, ,CFS
SFJ,D,41,M FLOW,20030721 0000,20030721 0000,65, ,CFS
SFJ,D,41,M FLOW,20030722 0000,20030722 0000,55, ,CFS
SFJ,D,41,M FLOW,20030723 0000,20030723 0000,48, ,CFS
SFJ,D,41,M FLOW,20030724 0000,20030724 0000,54, ,CFS
SFJ,D,41,M FLOW,20030725 0000,20030725 0000,87, ,CFS
SFJ,D,41,M FLOW,20030726 0000,20030726 0000,93, ,CFS
SFJ,D,41,M FLOW,20030727 0000,20030727 0000,82, ,CFS
SFJ,D,41,M FLOW,20030728 0000,20030728 0000,75, ,CFS
SFJ,D,41,M FLOW,20030729 0000,20030729 0000,65, ,CFS
SFJ,D,41,M FLOW,20030730 0000,20030730 0000,62, ,CFS
SFJ,D,41,M FLOW,20030731 0000,20030731 0000,56, ,CFS
SFJ,D,41,M FLOW,20030801 0000,20030801 0000,50, ,CFS
SFJ,D,41,M FLOW,20030802 0000,20030802 0000,59, ,CFS
SFJ,D,41,M FLOW,20030803 0000,20030803 0000,89, ,CFS
SFJ,D,41,M FLOW,20030804 0000,20030804 0000,153, ,CFS
SFJ,D,41,M FLOW,20030805 0000,20030805 0000,155, ,CFS
SFJ,D,41,M FLOW,20030806 0000,20030806 0000,114, ,CFS
SFJ,D,41,M FLOW,20030807 0000,20030807 0000,100, ,CFS
SFJ,D,41,M FLOW,20030808 0000,20030808 0000,93, ,CFS
SFJ,D,41,M FLOW,20030809 0000,20030809 0000,83, ,CFS
SFJ,D,41,M FLOW,20030810 0000,20030810 0000,76, ,CFS
SFJ,D,41,M FLOW,20030811 0000,20030811 0000,70, ,CFS
SFJ,D,41,M FLOW,20030812 0000,20030812 0000,62, ,CFS
SFJ,D,41,M FLOW,20030813 0000,20030813 0000,58, ,CFS
SFJ,D,41,M FLOW,20030814 0000,20030814 0000,55, ,CFS
SFJ,D,41,M FLOW,20030815 0000,20030815 0000,49, ,CFS
SFJ,D,41,M FLOW,20030816 0000,20030816 0000,44, ,CFS
SFJ,D,41,M FLOW,20030817 0000,20030817 0000,39, ,CFS
SFJ,D,41,M FLOW,20030818 0000,20030818 0000,37, ,CFS
SFJ,D,41,M FLOW,20030819 0000,20030819 0000,32, ,CFS
SFJ,D,41,M FLOW,20030820 0000,20030820 0000,39, ,CFS
SFJ,D,41,M FLOW,20030821 0000,20030821 0000,48, ,CFS
SFJ,D,41,M FLOW,20030822 0000,20030822 0000,45, ,CFS
SFJ,D,41,M FLOW,20030823 0000,20030823 0000,42, ,CFS
SFJ,D,41,M FLOW,20030824 0000,20030824 0000,43, ,CFS
SFJ,D,41,M FLOW,20030825 0000,20030825 0000,41, ,CFS
SFJ,D,41,M FLOW,20030826 0000,20030826 0000,42, ,CFS
SFJ,D,41,M FLOW,20030827 0000,20030827 0000,40, ,CFS
SFJ,D,41,M FLOW,20030828 0000,20030828 0000,38, ,CFS
SFJ,D,41,M FLOW,20030829 0000,20030829 0000,41, ,CFS
SFJ,D,41,M FLOW,20030830 0000,20030830 0000,42, ,CFS
SFJ,D,41,M FLOW,20030831 0000,20030831 0000,39, ,CFS
SFJ,D,41,M FLOW,20030901 0000,20030901 0000,40, ,CFS
SFJ,D,41,M FLOW,20030902 0000,20030902 0000,41, ,CFS
SFJ,D,41,M FLOW,20030903 0000,20030903 0000,46, ,CFS
SFJ,D,41,M FLOW,20030904 0000,20030904 0000,44,e,CFS
SFJ,D,41,M FLOW,20030905 0000,20030905 0000,42,e,CFS
SFJ,D,41,M FLOW,20030906 0000,20030906 0000,40,e,CFS
SFJ,D,41,M FLOW,20030907 0000,20030907 0000,38,e,CFS
SFJ,D,41,M FLOW,20030908 0000,20030908 0000,36, ,CFS
SFJ,D,41,M FLOW,20030909 0000,20030909 0000,36, ,CFS
SFJ,D,41,M FLOW,20030910 0000,20030910 0000,36, ,CFS
SFJ,D,41,M FLOW,20030911 0000,20030911 0000,37, ,CFS
SFJ,D,41,M FLOW,20030912 0000,20030912 0000,37, ,CFS
SFJ,D,41,M FLOW,20030913 0000,20030913 0000,37, ,CFS
SFJ,D,41,M FLOW,20030914 0000,20030914 0000,37, ,CFS
SFJ,D,41,M FLOW,20030915 0000,20030915 0000,37, ,CFS
SFJ,D,41,M FLOW,20030916 0000,20030916 0000,38, ,CFS
SFJ,D,41,M FLOW,20030917 0000,20030917 0000,38, ,CFS
SFJ,D,41,M FLOW,20030918 0000,20030918 0000,39, ,CFS
SFJ,D,41,M FLOW,20030919 0000,20030919 0000,42, ,CFS
SFJ,D,41,M FLOW,20030920 0000,20030920 0000,42, ,CFS
SFJ,D,41,M FLOW,20030921 0000,20030921 0000,40, ,CFS
SFJ,D,41,M FLOW,20030922 0000,20030922 0000,41, ,CFS
SFJ,D,41,M FLOW,20030923 0000,20030923 0000,50, ,CFS
SFJ,D,41,M FLOW,20030924 0000,20030924 0000,53, ,CFS
SFJ,D,41,M FLOW,20030925 0000,20030925 0000,52, ,CFS
SFJ,D,41,M FLOW,20030926 0000,20030926 0000,53, ,CFS
SFJ,D,41,M FLOW,20030927 0000,20030927 0000,52, ,CFS
SFJ,D,41,M FLOW,20030928 0000,20030928 0000,52, ,CFS
SFJ,D,41,M FLOW,20030929 0000,20030929 0000,52, ,CFS
SFJ,D,41,M FLOW,20030930 0000,20030930 0000,53, ,CFS
SFJ,D,41,M FLOW,20031001 0000,20031001 0000,53, ,CFS
SFJ,D,41,M FLOW,20031002 0000,20031002 0000,53, ,CFS
SFJ,D,41,M FLOW,20031003 0000,20031003 0000,54, ,CFS
SFJ,D,41,M FLOW,20031004 0000,20031004 0000,54, ,CFS
SFJ,D,41,M FLOW,20031005 0000,20031005 0000,52, ,CFS
SFJ,D,41,M FLOW,20031006 0000,20031006 0000,55, ,CFS
SFJ,D,41,M FLOW,20031007 0000,20031007 0000,56, ,CFS
SFJ,D,41,M FLOW,20031008 0000,20031008 0000,58, ,CFS
