LINE_NO,FID,row,col,layer,x,y,z,GROUND_SURFACE_ELEVATION_m,TOP_DEPTH_m,BOT_DEPTH_m,RHO_I,RHO_I_STD
100101,18.0,125,21,0,502160.74192446185,4602756.245612531,877.4960073242188,892.4,13.166,16.982,230.7,1.0675
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,873.4170073242187,892.4,16.982,21.324,92.14,1.057
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,868.7755073242188,892.4,21.324,26.265,73.79,1.0475
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,863.4940073242187,892.4,26.265,31.887,73.54,1.0403
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,857.4845073242187,892.4,31.887,38.284,73.6,1.0368
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,850.6465073242188,892.4,38.284,45.563,74.01,1.0385
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,842.8655073242187,892.4,45.563,53.846,87.8,1.0456
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,834.0115073242188,892.4,53.846,63.271,270.2,1.056
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,823.9390073242188,892.4,63.271,73.991,411.7,1.0644
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,812.4790073242187,892.4,73.991,86.191,552.8,1.0714
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,799.4340073242188,892.4,86.191,100.081,799.5,1.0776
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,784.5890073242188,892.4,100.081,115.881,805.8,1.0834
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,767.6990073242188,892.4,115.881,133.861,812.1,1.0894
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,748.4790073242187,892.4,133.861,154.321,817.6,1.096
100101,18.0,125,21,1,502160.74192446185,4602756.245612531,726.6090073242187,892.4,154.321,177.601,821.6,1.104
100101,19.0,125,22,0,502196.547492046,4602759.041552761,890.280029296875,892.0,0.0,2.0,250.3,1.12
100101,19.0,125,22,0,502196.547492046,4602759.041552761,888.142029296875,892.0,2.0,4.276,249.9,1.109
100101,19.0,125,22,0,502196.547492046,4602759.041552761,885.709029296875,892.0,4.276,6.866,249.0,1.0987
100101,19.0,125,22,0,502196.547492046,4602759.041552761,882.940529296875,892.0,6.866,9.813,247.9,1.0888
100101,19.0,125,22,0,502196.547492046,4602759.041552761,879.790529296875,892.0,9.813,13.166,246.7,1.0792
100101,19.0,125,22,0,502196.547492046,4602759.041552761,876.206029296875,892.0,13.166,16.982,245.6,1.0693
100101,19.0,125,22,1,502196.547492046,4602759.041552761,872.127029296875,892.0,16.982,21.324,96.02,1.0584
100101,19.0,125,22,1,502196.547492046,4602759.041552761,867.485529296875,892.0,21.324,26.265,75.35,1.0485
100101,19.0,125,22,1,502196.547492046,4602759.041552761,862.204029296875,892.0,26.265,31.887,75.38,1.0409
100101,19.0,125,22,1,502196.547492046,4602759.041552761,856.194529296875,892.0,31.887,38.284,75.75,1.0369
100101,19.0,125,22,1,502196.547492046,4602759.041552761,849.356529296875,892.0,38.284,45.563,76.3,1.0382
100101,19.0,125,22,1,502196.547492046,4602759.041552761,841.575529296875,892.0,45.563,53.846,81.03,1.0451
100101,19.0,125,22,1,502196.547492046,4602759.041552761,832.721529296875,892.0,53.846,63.271,282.5,1.0565
100101,19.0,125,22,1,502196.547492046,4602759.041552761,822.649029296875,892.0,63.271,73.991,452.8,1.0659
100101,19.0,125,22,1,502196.547492046,4602759.041552761,811.189029296875,892.0,73.991,86.191,633.6,1.0739
100101,19.0,125,22,1,502196.547492046,4602759.041552761,798.144029296875,892.0,86.191,100.081,930.0,1.0812
100101,19.0,125,22,1,502196.547492046,4602759.041552761,783.299029296875,892.0,100.081,115.881,935.2,1.0881
100101,19.0,125,22,1,502196.547492046,4602759.041552761,766.409029296875,892.0,115.881,133.861,940.5,1.0951
100101,20.0,125,22,0,502233.06422555493,4602764.520063789,890.280029296875,891.2,0.0,2.0,256.5,1.107
100101,20.0,125,22,0,502233.06422555493,4602764.520063789,888.142029296875,891.2,2.0,4.276,256.1,1.0959
100101,20.0,125,22,0,502233.06422555493,4602764.520063789,885.709029296875,891.2,4.276,6.866,255.2,1.0855
100101,20.0,125,22,0,502233.06422555493,4602764.520063789,882.940529296875,891.2,6.866,9.813,254.0,1.0764
100101,20.0,125,22,0,502233.06422555493,4602764.520063789,879.790529296875,891.2,9.813,13.166,252.7,1.0684
100101,20.0,125,22,0,502233.06422555493,4602764.520063789,876.206029296875,891.2,13.166,16.982,251.5,1.0609
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,872.127029296875,891.2,16.982,21.324,117.9,1.0529
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,867.485529296875,891.2,21.324,26.265,74.41,1.0457
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,862.204029296875,891.2,26.265,31.887,74.47,1.0405
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,856.194529296875,891.2,31.887,38.284,74.74,1.0366
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,849.356529296875,891.2,38.284,45.563,75.05,1.0358
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,841.575529296875,891.2,45.563,53.846,75.47,1.041
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,832.721529296875,891.2,53.846,63.271,280.9,1.0544
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,822.649029296875,891.2,63.271,73.991,469.1,1.0665
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,811.189029296875,891.2,73.991,86.191,717.7,1.0777
100101,20.0,125,22,1,502233.06422555493,4602764.520063789,798.144029296875,891.2,86.191,100.081,1105.0,1.0884
100101,21.0,125,22,0,502269.45500392583,4602770.526543809,890.280029296875,890.7,0.0,2.0,263.6,1.111
100101,21.0,125,22,0,502269.45500392583,4602770.526543809,888.142029296875,890.7,2.0,4.276,263.2,1.0994
100101,21.0,125,22,0,502269.45500392583,4602770.526543809,885.709029296875,890.7,4.276,6.866,262.4,1.0891
100101,21.0,125,22,0,502269.45500392583,4602770.526543809,882.940529296875,890.7,6.866,9.813,261.4,1.0799
100101,21.0,125,22,0,502269.45500392583,4602770.526543809,879.790529296875,890.7,9.813,13.166,260.2,1.0716
100101,21.0,125,22,0,502269.45500392583,4602770.526543809,876.206029296875,890.7,13.166,16.982,259.0,1.0638
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,872.127029296875,890.7,16.982,21.324,139.5,1.0555
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,867.485529296875,890.7,21.324,26.265,75.97,1.0472
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,862.204029296875,890.7,26.265,31.887,75.94,1.0412
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,856.194529296875,890.7,31.887,38.284,75.94,1.0367
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,849.356529296875,890.7,38.284,45.563,75.87,1.0357
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,841.575529296875,890.7,45.563,53.846,75.8,1.0413
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,832.721529296875,890.7,53.846,63.271,273.0,1.0554
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,822.649029296875,890.7,63.271,73.991,463.3,1.0686
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,811.189029296875,890.7,73.991,86.191,754.4,1.0809
100101,21.0,125,22,1,502269.45500392583,4602770.526543809,798.144029296875,890.7,86.191,100.081,1177.0,1.0928
100101,22.0,125,23,0,502305.0824918764,4602775.006768094,889.1400146484375,890.3,0.0,2.0,273.7,1.11
100101,22.0,125,23,0,502305.0824918764,4602775.006768094,887.0020146484375,890.3,2.0,4.276,273.4,1.0987
100101,22.0,125,23,0,502305.0824918764,4602775.006768094,884.5690146484375,890.3,4.276,6.866,272.8,1.0886
100101,22.0,125,23,0,502305.0824918764,4602775.006768094,881.8005146484375,890.3,6.866,9.813,272.0,1.0798
100101,22.0,125,23,0,502305.0824918764,4602775.006768094,878.6505146484375,890.3,9.813,13.166,271.0,1.0721
100101,22.0,125,23,0,502305.0824918764,4602775.006768094,875.0660146484375,890.3,13.166,16.982,269.9,1.0652
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,870.9870146484375,890.3,16.982,21.324,265.7,1.0582
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,866.3455146484375,890.3,21.324,26.265,83.92,1.0495
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,861.0640146484375,890.3,26.265,31.887,83.2,1.0433
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,855.0545146484375,890.3,31.887,38.284,82.82,1.0383
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,848.2165146484375,890.3,38.284,45.563,82.34,1.0355
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,840.4355146484374,890.3,45.563,53.846,82.03,1.0382
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,831.5815146484375,890.3,53.846,63.271,133.7,1.049
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,821.5090146484375,890.3,63.271,73.991,419.0,1.0635
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,810.0490146484375,890.3,73.991,86.191,762.4,1.0771
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,797.0040146484375,890.3,86.191,100.081,1203.0,1.0898
100101,22.0,125,23,1,502305.0824918764,4602775.006768094,782.1590146484375,890.3,100.081,115.881,1700.0,1.102
100101,23.0,125,23,0,502340.0436347253,4602776.86836364,889.1400146484375,890.1,0.0,2.0,280.1,1.104
100101,23.0,125,23,0,502340.0436347253,4602776.86836364,887.0020146484375,890.1,2.0,4.276,279.8,1.0924
100101,23.0,125,23,0,502340.0436347253,4602776.86836364,884.5690146484375,890.1,4.276,6.866,279.2,1.0825
100101,23.0,125,23,0,502340.0436347253,4602776.86836364,881.8005146484375,890.1,6.866,9.813,278.5,1.0745
100101,23.0,125,23,0,502340.0436347253,4602776.86836364,878.6505146484375,890.1,9.813,13.166,277.7,1.0684
100101,23.0,125,23,0,502340.0436347253,4602776.86836364,875.0660146484375,890.1,13.166,16.982,276.8,1.0639
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,870.9870146484375,890.1,16.982,21.324,275.7,1.0599
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,866.3455146484375,890.1,21.324,26.265,266.1,1.0549
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,861.0640146484375,890.1,26.265,31.887,87.4,1.0472
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,855.0545146484375,890.1,31.887,38.284,86.83,1.0408
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,848.2165146484375,890.1,38.284,45.563,85.8,1.0356
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,840.4355146484374,890.1,45.563,53.846,84.58,1.0342
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,831.5815146484375,890.1,53.846,63.271,83.87,1.0408
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,821.5090146484375,890.1,63.271,73.991,378.2,1.0575
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,810.0490146484375,890.1,73.991,86.191,764.2,1.0725
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,797.0040146484375,890.1,86.191,100.081,1205.0,1.0861
100101,23.0,125,23,1,502340.0436347253,4602776.86836364,782.1590146484375,890.1,100.081,115.881,1720.0,1.0987
100101,24.0,125,23,0,502374.83065300307,4602775.845366101,889.1400146484375,889.9,0.0,2.0,309.3,1.107
100101,24.0,125,23,0,502374.83065300307,4602775.845366101,887.0020146484375,889.9,2.0,4.276,309.0,1.0957
100101,24.0,125,23,0,502374.83065300307,4602775.845366101,884.5690146484375,889.9,4.276,6.866,308.5,1.0858
100101,24.0,125,23,0,502374.83065300307,4602775.845366101,881.8005146484375,889.9,6.866,9.813,307.9,1.0779
100101,24.0,125,23,0,502374.83065300307,4602775.845366101,878.6505146484375,889.9,9.813,13.166,307.2,1.0718
100101,24.0,125,23,0,502374.83065300307,4602775.845366101,875.0660146484375,889.9,13.166,16.982,306.5,1.0673
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,870.9870146484375,889.9,16.982,21.324,305.9,1.0636
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,866.3455146484375,889.9,21.324,26.265,305.3,1.0593
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,861.0640146484375,889.9,26.265,31.887,175.2,1.0527
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,855.0545146484375,889.9,31.887,38.284,87.53,1.0439
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,848.2165146484375,889.9,38.284,45.563,86.65,1.0365
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,840.4355146484374,889.9,45.563,53.846,85.41,1.0329
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,831.5815146484375,889.9,53.846,63.271,84.66,1.0375
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,821.5090146484375,889.9,63.271,73.991,197.2,1.0524
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,810.0490146484375,889.9,73.991,86.191,725.3,1.0683
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,797.0040146484375,889.9,86.191,100.081,1178.0,1.0824
100101,24.0,125,23,1,502374.83065300307,4602775.845366101,782.1590146484375,889.9,100.081,115.881,1700.0,1.0953
100101,25.0,125,24,0,502410.438032478,4602772.563907738,887.97998046875,889.4,0.0,2.0,341.9,1.105
100101,25.0,125,24,0,502410.438032478,4602772.563907738,885.84198046875,889.4,2.0,4.276,341.7,1.093
100101,25.0,125,24,0,502410.438032478,4602772.563907738,883.40898046875,889.4,4.276,6.866,341.1,1.083
100101,25.0,125,24,0,502410.438032478,4602772.563907738,880.64048046875,889.4,6.866,9.813,340.4,1.0749
100101,25.0,125,24,0,502410.438032478,4602772.563907738,877.49048046875,889.4,9.813,13.166,339.4,1.0689
100101,25.0,125,24,0,502410.438032478,4602772.563907738,873.90598046875,889.4,13.166,16.982,338.2,1.0648
100101,25.0,125,24,1,502410.438032478,4602772.563907738,869.82698046875,889.4,16.982,21.324,336.5,1.0618
100101,25.0,125,24,1,502410.438032478,4602772.563907738,865.18548046875,889.4,21.324,26.265,334.4,1.0586
100101,25.0,125,24,1,502410.438032478,4602772.563907738,859.90398046875,889.4,26.265,31.887,295.3,1.0534
100101,25.0,125,24,1,502410.438032478,4602772.563907738,853.89448046875,889.4,31.887,38.284,91.06,1.0447
100101,25.0,125,24,1,502410.438032478,4602772.563907738,847.05648046875,889.4,38.284,45.563,89.82,1.0373
100101,25.0,125,24,1,502410.438032478,4602772.563907738,839.27548046875,889.4,45.563,53.846,87.5,1.0325
100101,25.0,125,24,1,502410.438032478,4602772.563907738,830.42148046875,889.4,53.846,63.271,85.99,1.035
100101,25.0,125,24,1,502410.438032478,4602772.563907738,820.34898046875,889.4,63.271,73.991,166.9,1.0488
100101,25.0,125,24,1,502410.438032478,4602772.563907738,808.88898046875,889.4,73.991,86.191,714.0,1.0653
100101,25.0,125,24,1,502410.438032478,4602772.563907738,795.84398046875,889.4,86.191,100.081,1183.0,1.0797
100101,25.0,125,24,1,502410.438032478,4602772.563907738,780.99898046875,889.4,100.081,115.881,1718.0,1.0928
100101,25.0,125,24,1,502410.438032478,4602772.563907738,764.10898046875,889.4,115.881,133.861,1728.0,1.105
100101,26.0,125,24,0,502446.73864814953,4602768.584767147,887.97998046875,888.6,0.0,2.0,377.5,1.111
100101,26.0,125,24,0,502446.73864814953,4602768.584767147,885.84198046875,888.6,2.0,4.276,377.0,1.0996
100101,26.0,125,24,0,502446.73864814953,4602768.584767147,883.40898046875,888.6,4.276,6.866,376.1,1.0902
100101,26.0,125,24,0,502446.73864814953,4602768.584767147,880.64048046875,888.6,6.866,9.813,375.0,1.0825
100101,26.0,125,24,0,502446.73864814953,4602768.584767147,877.49048046875,888.6,9.813,13.166,373.7,1.0765
100101,26.0,125,24,0,502446.73864814953,4602768.584767147,873.90598046875,888.6,13.166,16.982,372.4,1.072
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,869.82698046875,888.6,16.982,21.324,370.9,1.0678
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,865.18548046875,888.6,21.324,26.265,369.4,1.0629
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,859.90398046875,888.6,26.265,31.887,284.8,1.0561
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,853.89448046875,888.6,31.887,38.284,94.92,1.046
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,847.05648046875,888.6,38.284,45.563,94.12,1.0375
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,839.27548046875,888.6,45.563,53.846,92.79,1.0328
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,830.42148046875,888.6,53.846,63.271,91.81,1.0365
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,820.34898046875,888.6,63.271,73.991,178.1,1.0507
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,808.88898046875,888.6,73.991,86.191,743.3,1.067
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,795.84398046875,888.6,86.191,100.081,1257.0,1.0813
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,780.99898046875,888.6,100.081,115.881,1748.0,1.0943
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,764.10898046875,888.6,115.881,133.861,1758.0,1.106
100101,26.0,125,24,1,502446.73864814953,4602768.584767147,744.88898046875,888.6,133.861,154.321,1767.0,1.118
100101,27.0,125,25,0,502482.65300044493,4602765.469612916,886.5900268554688,888.2,0.0,2.0,406.7,1.116
100101,27.0,125,25,0,502482.65300044493,4602765.469612916,884.4520268554687,888.2,2.0,4.276,406.3,1.105
100101,27.0,125,25,0,502482.65300044493,4602765.469612916,882.0190268554687,888.2,4.276,6.866,405.7,1.0946
100101,27.0,125,25,0,502482.65300044493,4602765.469612916,879.2505268554687,888.2,6.866,9.813,404.8,1.0859
100101,27.0,125,25,0,502482.65300044493,4602765.469612916,876.1005268554687,888.2,9.813,13.166,403.7,1.0785
100101,27.0,125,25,0,502482.65300044493,4602765.469612916,872.5160268554688,888.2,13.166,16.982,402.3,1.0723
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,868.4370268554687,888.2,16.982,21.324,400.8,1.0668
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,863.7955268554688,888.2,21.324,26.265,399.2,1.0611
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,858.5140268554687,888.2,26.265,31.887,263.9,1.054
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,852.5045268554687,888.2,31.887,38.284,100.2,1.0444
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,845.6665268554688,888.2,38.284,45.563,100.2,1.0369
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,837.8855268554687,888.2,45.563,53.846,100.3,1.0332
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,829.0315268554688,888.2,53.846,63.271,100.7,1.0375
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,818.9590268554688,888.2,63.271,73.991,252.2,1.0512
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,807.4990268554687,888.2,73.991,86.191,793.7,1.0649
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,794.4540268554688,888.2,86.191,100.081,1316.0,1.0766
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,779.6090268554688,888.2,100.081,115.881,1725.0,1.0869
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,762.7190268554688,888.2,115.881,133.861,1735.0,1.0964
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,743.4990268554687,888.2,133.861,154.321,1742.0,1.105
100101,27.0,125,25,1,502482.65300044493,4602765.469612916,721.6290268554687,888.2,154.321,177.601,1747.0,1.114
100101,28.0,125,25,0,502517.0590813725,4602764.152975198,886.5900268554688,888.0,0.0,2.0,432.3,1.111
100101,28.0,125,25,0,502517.0590813725,4602764.152975198,884.4520268554687,888.0,2.0,4.276,431.9,1.1
100101,28.0,125,25,0,502517.0590813725,4602764.152975198,882.0190268554687,888.0,4.276,6.866,431.2,1.0899
100101,28.0,125,25,0,502517.0590813725,4602764.152975198,879.2505268554687,888.0,6.866,9.813,430.2,1.0811
100101,28.0,125,25,0,502517.0590813725,4602764.152975198,876.1005268554687,888.0,9.813,13.166,428.9,1.0739
100101,28.0,125,25,0,502517.0590813725,4602764.152975198,872.5160268554688,888.0,13.166,16.982,427.5,1.0682
100101,28.0,125,25,1,502517.0590813725,4602764.152975198,868.4370268554687,888.0,16.982,21.324,425.9,1.0636
100101,28.0,125,25,1,502517.0590813725,4602764.152975198,863.7955268554688,888.0,21.324,26.265,424.0,1.0591
100101,28.0,125,25,1,502517.0590813725,4602764.152975198,858.5140268554687,888.0,26.265,31.887,364.4,1.0534
100101,28.0,125,25,1,502517.0590813725,4602764.152975198,852.5045268554687,888.0,31.887,38.284,117.5,1.0451
100101,28.0,125,25,1,502517.0590813725,4602764.152975198,845.6665268554688,888.0,38.284,45.563,117.3,1.0386
