"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy","Date"
21,384,2066593152,0,673823296,0,1486560000,0,8867772416,13094749184,2046227584,0,1504921856,170318432,0,17753246,9367801856,13107022848,-12273664,-0.09,2022-09-21
22,384,2066693504,0,673823296,0,1486563328,0,8868201472,13095281664,2046313344,0,1504964480,170319536,0,17760012,9368198144,13107555328,-12273664,-0.09,2022-09-22
23,384,2066793728,0,673823296,0,1486566656,0,8868621312,13095804928,2046388224,0,1505007104,170320624,0,17766776,9368596480,13108078592,-12273664,-0.09,2022-09-23
24,384,2066893824,0,673823296,0,1486569984,0,8869037056,13096324096,2046457984,0,1505049728,170321712,0,17773538,9368995840,13108598784,-12274688,-0.09,2022-09-24
25,384,2066994304,0,673823296,0,1486573312,0,8869450752,13096841216,2046523520,0,1505092352,170322800,0,17780298,9369397248,13109116928,-12275712,-0.09,2022-09-25
26,384,2067095168,0,673823296,0,1486576640,0,8869860352,13097355264,2046582912,0,1505134976,170323888,0,17787054,9369799680,13109628928,-12273664,-0.09,2022-09-26
27,384,2067194752,0,673823296,0,1486579968,0,8870264832,13097863168,2046637312,0,1505177600,170324976,0,17793806,9370203136,13110136832,-12273664,-0.09,2022-09-27
28,384,2067292800,0,673823296,0,1486583296,0,8870668288,13098368000,2046688896,0,1505220224,170326064,0,17800554,9370606592,13110642688,-12274688,-0.09,2022-09-28
29,384,2067389056,0,673823296,0,1486586624,0,8871070720,13098869760,2046736640,0,1505262848,170327152,0,17807298,9371010048,13111144448,-12274688,-0.09,2022-09-29
30,384,2067484544,0,673823296,0,1486589952,0,8871471104,13099368448,2046781824,0,1505305472,170328224,0,17814036,9371414528,13111644160,-12275712,-0.09,2022-09-30
1,385,2067564544,0,673896960,0,1486591232,0,8871867392,13099920384,2046906496,0,1505317888,170329744,0,17818684,9371826176,13112199168,-12278784,-0.09,2022-10-01
2,385,2067638016,0,673970624,0,1486592512,0,8872261632,13100463104,2047018496,0,1505330304,170331312,0,17823376,9372237824,13112740864,-12277760,-0.09,2022-10-02
3,385,2067708160,0,674044288,0,1486593792,0,8872655872,13101001728,2047126016,0,1505342720,170332912,0,17828108,9372650496,13113280512,-12278784,-0.09,2022-10-03
4,385,2067776512,0,674117952,0,1486595072,0,8873048064,13101537280,2047229824,0,1505355136,170334560,0,17832878,9373064192,13113817088,-12279808,-0.09,2022-10-04
5,385,2067843328,0,674191616,0,1486596352,0,8873439232,13102070784,2047330304,0,1505367552,170336240,0,17837682,9373477888,13114349568,-12278784,-0.09,2022-10-05
6,385,2067909760,0,674265280,0,1486597632,0,8873828352,13102601216,2047427712,0,1505379968,170337936,0,17842518,9373891584,13114880000,-12278784,-0.09,2022-10-06
7,385,2067974656,0,674338944,0,1486598912,0,8874214400,13103126528,2047520000,0,1505392384,170339648,0,17847382,9374306304,13115406336,-12279808,-0.09,2022-10-07
8,385,2068038784,0,674412608,0,1486600192,0,8874598400,13103649792,2047609856,0,1505404800,170341392,0,17852272,9374721024,13115929600,-12279808,-0.09,2022-10-08
9,385,2068102272,0,674486272,0,1486601472,0,8874981376,13104171008,2047698176,0,1505417216,170343152,0,17857186,9375134720,13116450816,-12279808,-0.09,2022-10-09
10,385,2068164352,0,674559936,0,1486602752,0,8875362304,13104689152,2047782144,0,1505429632,170344928,0,17862122,9375549440,13116968960,-12279808,-0.09,2022-10-10
11,385,2068226304,0,674633600,0,1486604032,0,8875741184,13105205248,2047863424,0,1505442048,170346704,0,17867078,9375965184,13117485056,-12279808,-0.09,2022-10-11
12,385,2068287744,0,674707264,0,1486605312,0,8876118016,13105718272,2047941248,0,1505454464,170348496,0,17872054,9376381952,13117998080,-12279808,-0.09,2022-10-12
13,385,2068348288,0,674780928,0,1486606592,0,8876494848,13106230272,2048018048,0,1505466880,170350288,0,17877046,9376798720,13118511104,-12280832,-0.09,2022-10-13
14,385,2068407936,0,674854592,0,1486607872,0,8876870656,13106741248,2048091520,0,1505479296,170352096,0,17882054,9377216512,13119021056,-12279808,-0.09,2022-10-14
15,385,2068466816,0,674928256,0,1486609152,0,8877245440,13107249152,2048162944,0,1505491712,170353904,0,17887076,9377634304,13119529984,-12280832,-0.09,2022-10-15
16,385,2068525056,0,675001920,0,1486610432,0,8877619200,13107757056,2048232320,0,1505504128,170355712,0,17892112,9378053120,13120036864,-12279808,-0.09,2022-10-16
17,385,2068582784,0,675075584,0,1486611712,0,8877993984,13108263936,2048300672,0,1505516544,170357536,0,17897160,9378472960,13120544768,-12280832,-0.09,2022-10-17
18,385,2068640000,0,675149248,0,1486612992,0,8878368768,13108770816,2048367104,0,1505528960,170359360,0,17902218,9378894848,13121052672,-12281856,-0.09,2022-10-18
19,385,2068696448,0,675222912,0,1486614272,0,8878744576,13109278720,2048432384,0,1505541376,170361184,0,17907286,9379317760,13121560576,-12281856,-0.09,2022-10-19
20,385,2068752000,0,675296576,0,1486615552,0,8879121408,13109785600,2048495488,0,1505553792,170363024,0,17912364,9379742720,13122067456,-12281856,-0.09,2022-10-20
21,385,2068806784,0,675370240,0,1486616832,0,8879499264,13110293504,2048556928,0,1505566208,170364864,0,17917450,9380168704,13122574336,-12280832,-0.09,2022-10-21
22,385,2068860672,0,675443904,0,1486618112,0,8879882240,13110804480,2048619520,0,1505578624,170366704,0,17922542,9380598784,13123086336,-12281856,-0.09,2022-10-22
23,385,2068914048,0,675517568,0,1486619392,0,8880268288,13111319552,2048681984,0,1505591040,170368544,0,17927640,9381031936,13123601408,-12281856,-0.09,2022-10-23
24,385,2068966656,0,675591232,0,1486620672,0,8880656384,13111834624,2048743040,0,1505603456,170370384,0,17932744,9381467136,13124116480,-12281856,-0.09,2022-10-24
25,385,2069018368,0,675664896,0,1486621952,0,8881047552,13112352768,2048805632,0,1505615872,170372224,0,17937854,9381903360,13124634624,-12281856,-0.09,2022-10-25
26,385,2069069568,0,675738560,0,1486623232,0,8881439744,13112870912,2048867328,0,1505628288,170374064,0,17942968,9382340608,13125152768,-12281856,-0.09,2022-10-26
27,385,2069120000,0,675812224,0,1486624512,0,8881831936,13113389056,2048928256,0,1505640704,170375904,0,17948086,9382777856,13125670912,-12281856,-0.09,2022-10-27
28,385,2069169920,0,675885888,0,1486625792,0,8882224128,13113905152,2048987648,0,1505653120,170377744,0,17953208,9383216128,13126188032,-12282880,-0.09,2022-10-28
29,385,2069220096,0,675959552,0,1486627072,0,8882613248,13114420224,2049043456,0,1505665536,170379584,0,17958332,9383655424,13126702080,-12281856,-0.09,2022-10-29
30,385,2069269248,0,676033216,0,1486628352,0,8883002368,13114933248,2049097728,0,1505677952,170381424,0,17963458,9384094720,13127215104,-12281856,-0.09,2022-10-30
31,385,2069317632,0,676106880,0,1486629632,0,8883392512,13115446272,2049151360,0,1505690368,170383264,0,17968586,9384535040,13127728128,-12281856,-0.09,2022-10-31
1,386,2069358976,0,676180544,0,1486644736,0,8883798016,13115981824,2049241472,0,1505690368,170386736,0,17968586,9384975360,13128262656,-12280832,-0.09,2022-11-01
2,386,2069399936,0,676254208,0,1486659840,0,8884204544,13116518400,2049331200,0,1505690368,170390512,0,17968586,9385418752,13128799232,-12280832,-0.09,2022-11-02
3,386,2069440768,0,676327872,0,1486674944,0,8884608000,13117051904,2049415552,0,1505690368,170394496,0,17968586,9385863168,13129331712,-12279808,-0.09,2022-11-03
4,386,2069480576,0,676401536,0,1486690048,0,8885013504,13117585408,2049499264,0,1505690368,170398688,0,17968586,9386309632,13129867264,-12281856,-0.09,2022-11-04
5,386,2069519488,0,676475200,0,1486705152,0,8885464064,13118163968,2049624448,0,1505690368,170403056,0,17968586,9386758144,13130444800,-12280832,-0.09,2022-11-05
6,386,2069557888,0,676548864,0,1486720256,0,8885904384,13118731264,2049733504,0,1505690368,170407584,0,17968586,9387211776,13131012096,-12280832,-0.09,2022-11-06
7,386,2069595520,0,676622528,0,1486735360,0,8886343680,13119297536,2049838592,0,1505690368,170412272,0,17968586,9387668480,13131578368,-12280832,-0.09,2022-11-07
8,386,2069632768,0,676696192,0,1486750464,0,8886779904,13119859712,2049937280,0,1505690368,170417056,0,17968586,9388127232,13132140544,-12280832,-0.09,2022-11-08
9,386,2069669760,0,676769856,0,1486765568,0,8887214080,13120419840,2050032384,0,1505690368,170421920,0,17968586,9388588032,13132701696,-12281856,-0.09,2022-11-09
10,386,2069707008,0,676843520,0,1486780672,0,8887642112,13120972800,2050118656,0,1505690368,170426848,0,17968586,9389050880,13133255680,-12282880,-0.09,2022-11-10
11,386,2069742976,0,676917184,0,1486795776,0,8888069120,13121524736,2050201344,0,1505690368,170431840,0,17968586,9389514752,13133806592,-12281856,-0.09,2022-11-11
12,386,2069778304,0,676990848,0,1486810880,0,8888501248,13122080768,2050284928,0,1505690368,170436896,0,17968586,9389982720,13134363648,-12282880,-0.09,2022-11-12
13,386,2069813632,0,677064512,0,1486825984,0,8888932352,13122636800,2050363776,0,1505690368,170442016,0,17968586,9390453760,13134918656,-12281856,-0.09,2022-11-13
14,386,2069848192,0,677138176,0,1486841088,0,8889364480,13123191808,2050440960,0,1505690368,170447200,0,17968586,9390926848,13135473664,-12281856,-0.09,2022-11-14
15,386,2069882752,0,677211840,0,1486856192,0,8889793536,13123743744,2050513408,0,1505690368,170452416,0,17968586,9391401984,13136026624,-12282880,-0.09,2022-11-15
16,386,2069916544,0,677285504,0,1486871296,0,8890222592,13124295680,2050583296,0,1505690368,170457664,0,17968586,9391878144,13136578560,-12282880,-0.09,2022-11-16
17,386,2069949696,0,677359168,0,1486886400,0,8890650624,13124845568,2050651008,0,1505690368,170462944,0,17968586,9392355328,13137128448,-12282880,-0.09,2022-11-17
18,386,2069982080,0,677432832,0,1486901504,0,8891079680,13125396480,2050717696,0,1505690368,170468272,0,17968586,9392833536,13137678336,-12281856,-0.09,2022-11-18
19,386,2070014080,0,677506496,0,1486916608,0,8891508736,13125945344,2050783232,0,1505690368,170473632,0,17968586,9393312768,13138228224,-12282880,-0.09,2022-11-19
20,386,2070044672,0,677580160,0,1486931712,0,8891951104,13126507520,2050860288,0,1505690368,170479024,0,17968586,9393792000,13138790400,-12282880,-0.09,2022-11-20
21,386,2070074368,0,677653824,0,1486946816,0,8892400640,13127075840,2050942080,0,1505690368,170484448,0,17968586,9394273280,13139358720,-12282880,-0.09,2022-11-21
22,386,2070103296,0,677727488,0,1486961920,0,8892857344,13127650304,2051028736,0,1505690368,170489904,0,17968586,9394755584,13139933184,-12282880,-0.09,2022-11-22
23,386,2070131456,0,677801152,0,1486977024,0,8893320192,13128229888,2051120384,0,1505690368,170495376,0,17968586,9395238912,13140513792,-12283904,-0.09,2022-11-23
24,386,2070159232,0,677874816,0,1486992128,0,8893783040,13128809472,2051209856,0,1505690368,170500880,0,17968586,9395723264,13141093376,-12283904,-0.09,2022-11-24
25,386,2070185984,0,677948480,0,1487007232,0,8894251008,13129392128,2051303168,0,1505690368,170506400,0,17968586,9396208640,13141677056,-12284928,-0.09,2022-11-25
26,386,2070212096,0,678022144,0,1487022336,0,8894729216,13129986048,2051402496,0,1505690368,170511936,0,17968586,9396696064,13142269952,-12283904,-0.09,2022-11-26
27,386,2070237568,0,678095808,0,1487037440,0,8895211520,13130582016,2051503360,0,1505690368,170517504,0,17968586,9397186560,13142865920,-12283904,-0.09,2022-11-27
28,386,2070262656,0,678169472,0,1487052544,0,8895696896,13131182080,2051604608,0,1505690368,170523104,0,17968586,9397679104,13143465984,-12283904,-0.09,2022-11-28
29,386,2070287360,0,678243136,0,1487067648,0,8896181248,13131779072,2051703552,0,1505690368,170528720,0,17968586,9398172672,13144064000,-12284928,-0.09,2022-11-29
30,386,2070311040,0,678316800,0,1487082752,0,8896672768,13132383232,2051806976,0,1505690368,170534352,0,17968586,9398667264,13144668160,-12284928,-0.09,2022-11-30
1,387,2070323456,0,678390464,0,1487276032,0,8897180672,13133170688,2052086016,0,1505690368,170540208,0,17968586,9399170048,13145454592,-12283904,-0.09,2022-12-01
2,387,2070334976,0,678464128,0,1487469312,0,8897683456,13133952000,2052351872,0,1505690368,170546112,0,17968586,9399680000,13146236928,-12284928,-0.09,2022-12-02
3,387,2070345472,0,678537792,0,1487662592,0,8898193408,13134739456,2052619008,0,1505690368,170552048,0,17968586,9400194048,13147024384,-12284928,-0.09,2022-12-03
4,387,2070355200,0,678611456,0,1487855872,0,8898712576,13135535104,2052888960,0,1505690368,170558032,0,17968586,9400714240,13147820032,-12284928,-0.09,2022-12-04
5,387,2070364288,0,678685120,0,1488049152,0,8899244032,13136343040,2053162240,0,1505690368,170564064,0,17968586,9401242624,13148627968,-12284928,-0.09,2022-12-05
6,387,2070372992,0,678758784,0,1488242432,0,8899777536,13137152000,2053427712,0,1505690368,170570144,0,17968586,9401780224,13149436928,-12284928,-0.09,2022-12-06
7,387,2070381568,0,678832448,0,1488435712,0,8900304896,13137954816,2053680384,0,1505690368,170576256,0,17968586,9402323968,13150239744,-12284928,-0.09,2022-12-07
8,387,2070389120,0,678906112,0,1488628992,0,8900830208,13138754560,2053926272,0,1505690368,170582400,0,17968586,9402871808,13151039488,-12284928,-0.09,2022-12-08
9,387,2070396288,0,678979776,0,1488822272,0,8901364736,13139562496,2054175616,0,1505690368,170588592,0,17968586,9403424768,13151848448,-12285952,-0.09,2022-12-09
10,387,2070402944,0,679053440,0,1489015552,0,8901925888,13140398080,2054447104,0,1505690368,170594816,0,17968586,9403981824,13152683008,-12284928,-0.09,2022-12-10
11,387,2070409216,0,679127104,0,1489208832,0,8902502400,13141248000,2054728448,0,1505690368,170601072,0,17968586,9404544000,13153531904,-12283904,-0.09,2022-12-11
12,387,2070415872,0,679200768,0,1489402112,0,8903066624,13142085632,2054992000,0,1505690368,170607376,0,17968586,9405112320,13154370560,-12284928,-0.09,2022-12-12
13,387,2070422912,0,679274432,0,1489595392,0,8903622656,13142915072,2055242752,0,1505690368,170613712,0,17968586,9405685760,13155201024,-12285952,-0.09,2022-12-13
14,387,2070428800,0,679348096,0,1489788672,0,8904179712,13143745536,2055488768,0,1505690368,170620080,0,17968586,9406263296,13156030464,-12284928,-0.09,2022-12-14
15,387,2070434176,0,679421760,0,1489981952,0,8904737792,13144576000,2055731712,0,1505690368,170626480,0,17968586,9406843904,13156860928,-12284928,-0.09,2022-12-15
16,387,2070439680,0,679495424,0,1490175232,0,8905293824,13145404416,2055968640,0,1505690368,170632912,0,17968586,9407428608,13157689344,-12284928,-0.09,2022-12-16
17,387,2070444800,0,679569088,0,1490368512,0,8905847808,13146230784,2056199680,0,1505690368,170639392,0,17968586,9408017408,13158515712,-12284928,-0.09,2022-12-17
18,387,2070448896,0,679642752,0,1490561792,0,8906404864,13147058176,2056429568,0,1505690368,170645904,0,17968586,9408609280,13159344128,-12285952,-0.09,2022-12-18
19,387,2070452864,0,679716416,0,1490755072,0,8906967040,13147891712,2056660608,0,1505690368,170652448,0,17968586,9409205248,13160177664,-12285952,-0.09,2022-12-19
20,387,2070456576,0,679790080,0,1490948352,0,8907539456,13148734464,2056893952,0,1505690368,170659024,0,17968586,9409808384,13161020416,-12285952,-0.09,2022-12-20
21,387,2070460160,0,679863744,0,1491141632,0,8908133376,13149598720,2057137792,0,1505690368,170665632,0,17968586,9410421760,13161883648,-12284928,-0.09,2022-12-21
22,387,2070463488,0,679937408,0,1491334912,0,8908732416,13150468096,2057380480,0,1505690368,170672272,0,17968586,9411042304,13162754048,-12285952,-0.09,2022-12-22
23,387,2070466688,0,680011072,0,1491528192,0,8909346816,13151352832,2057638400,0,1505690368,170678944,0,17968586,9411661824,13163637760,-12284928,-0.09,2022-12-23
24,387,2070469760,0,680084736,0,1491721472,0,8909987840,13152264192,2057920512,0,1505690368,170685648,0,17968586,9412283392,13164548096,-12283904,-0.09,2022-12-24
25,387,2070472704,0,680158400,0,1491914752,0,8910796800,13153342464,2058384768,0,1505690368,170692400,0,17968586,9412891648,13165627392,-12284928,-0.09,2022-12-25
26,387,2070475520,0,680232064,0,1492108032,0,8911725568,13154541568,2058954624,0,1505690368,170699184,0,17968586,9413513216,13166825472,-12283904,-0.09,2022-12-26
27,387,2070477952,0,680305728,0,1492301312,0,8914196480,13157281792,2061089408,0,1505690368,170706000,0,17968586,9414112256,13169566720,-12284928,-0.09,2022-12-27
28,387,2070581376,0,680379392,0,1492494592,0,8915863552,13159318528,2062284928,0,1505690368,170712880,0,17968586,9414949888,13171606528,-12288000,-0.09,2022-12-28
29,387,2070781184,0,680453056,0,1492687872,0,8917023744,13160945664,2063003008,0,1505690368,170719824,0,17968586,9415852032,13173233664,-12288000,-0.09,2022-12-29
30,387,2070783104,0,680526720,0,1492881152,0,8918849536,13163040768,2064304640,0,1505690368,170726816,0,17968586,9416638464,13175328768,-12288000,-0.09,2022-12-30
31,387,2070784896,0,680600384,0,1493074432,0,8921381888,13165841408,2066239104,0,1505690368,170735840,0,17968586,9417502720,13178136576,-12295168,-0.09,2022-12-31
1,388,2071025792,0,680674048,0,1493492096,0,8922865664,13168058368,2067271424,0,1505690368,170749344,0,17968586,9418675200,13180354560,-12296192,-0.09,2023-01-01
2,388,2071311744,0,680747712,0,1493909760,0,8924069888,13170038784,2068047360,0,1505690368,170763856,0,17968586,9419868160,13182338048,-12299264,-0.09,2023-01-02
3,388,2071548416,0,680821376,0,1494327424,0,8925147136,13171844096,2068690432,0,1505690368,170779152,0,17968586,9421016064,13184144384,-12300288,-0.09,2023-01-03
4,388,2071650560,0,680895040,0,1494745088,0,8926242816,13173533696,2069280384,0,1505690368,170795152,0,17968586,9422092288,13185826816,-12293120,-0.09,2023-01-04
5,388,2071652224,0,680968704,0,1495162752,0,8927750144,13175533568,2070264576,0,1505690368,170811728,0,17968586,9423095808,13187830784,-12297216,-0.09,2023-01-05
6,388,2071653632,0,681042368,0,1495580416,0,8929211392,13177487360,2071103616,0,1505690368,170828944,0,17968586,9424190464,13189781504,-12294144,-0.09,2023-01-06
7,388,2071783552,0,681116032,0,1495998080,0,8930376704,13179274240,2071678336,0,1505690368,170846608,0,17968586,9425390592,13191574528,-12300288,-0.09,2023-01-07
8,388,2071784832,0,681189696,0,1496415744,0,8931759104,13181149184,2072399488,0,1505690368,170864768,0,17968586,9426521088,13193444352,-12295168,-0.09,2023-01-08
9,388,2071785856,0,681263360,0,1496833408,0,8933302272,13183184896,2073272064,0,1505690368,170883488,0,17968586,9427662848,13195476992,-12292096,-0.09,2023-01-09
10,388,2071786880,0,681337024,0,1497251072,0,8935050240,13185425408,2074312832,0,1505690368,170902800,0,17968586,9428840448,13197715456,-12290048,-0.09,2023-01-10
11,388,2071935232,0,681410688,0,1497668736,0,8936371200,13187385344,2074901376,0,1505690368,170922608,0,17968586,9430198272,13199681536,-12296192,-0.09,2023-01-11
12,388,2071977216,0,681484352,0,1498086400,0,8937697280,13189244928,2075426560,0,1505690368,170942864,0,17968586,9431518208,13201546240,-12301312,-0.09,2023-01-12
13,388,2071982592,0,681558016,0,1498504064,0,8939106304,13191151616,2076007040,0,1505690368,170963648,0,17968586,9432818688,13203448832,-12297216,-0.09,2023-01-13
14,388,2071983232,0,681631680,0,1498921728,0,8940911616,13193448448,2077019392,0,1505690368,170984912,0,17968586,9434078208,13205741568,-12293120,-0.09,2023-01-14
15,388,2071999104,0,681705344,0,1499339392,0,8942499840,13195543552,2077699968,0,1505690368,171006656,0,17968586,9435478016,13207843840,-12300288,-0.09,2023-01-15
16,388,2072134144,0,681779008,0,1499757056,0,8943868928,13197539328,2078196480,0,1505690368,171028912,0,17968586,9436958720,13209843712,-12304384,-0.09,2023-01-16
17,388,2072415232,0,681852672,0,1500174720,0,8945016832,13199459328,2078597888,0,1505690368,171051712,0,17968586,9438458880,13211767808,-12308480,-0.09,2023-01-17
18,388,2072693760,0,681926336,0,1500592384,0,8946073600,13201286144,2078952576,0,1505690368,171074944,0,17968586,9439910912,13213597696,-12311552,-0.09,2023-01-18
19,388,2072948992,0,6.82e+08,0,1501010048,0,8947079168,13203038208,2079278976,0,1505690368,171098528,0,17968586,9441318912,13215354880,-12316672,-0.09,2023-01-19
20,388,2073198336,0,682073664,0,1501427712,0,8948038656,13204738048,2079585536,0,1505690368,171122464,0,17968586,9442694144,13217060864,-12322816,-0.09,2023-01-20
21,388,2073427200,0,682147328,0,1501845376,0,8948970496,13206390784,2079877248,0,1505690368,171146752,0,17968586,9444034560,13218717696,-12326912,-0.09,2023-01-21
22,388,2073632896,0,682220992,0,1502263040,0,8949883904,13208000512,2080157312,0,1505690368,171171376,0,17968586,9445344256,13220331520,-12331008,-0.09,2023-01-22
23,388,2073822464,0,682294656,0,1502680704,0,8950780928,13209578496,2080427648,0,1505690368,171196320,0,17968586,9446630400,13221913600,-12335104,-0.09,2023-01-23
24,388,2073995136,0,682368320,0,1503098368,0,8951663616,13211125760,2080689536,0,1505690368,171221664,0,17968586,9447896064,13223465984,-12340224,-0.09,2023-01-24
25,388,2074151680,0,682441984,0,1503516032,0,8952536064,13212645376,2080943872,0,1505690368,171247328,0,17968586,9449141248,13224991744,-12346368,-0.09,2023-01-25
26,388,2074295680,0,682515648,0,1503933696,0,8953398272,13214143488,2081191424,0,1505690368,171273376,0,17968586,9450370048,13226493952,-12350464,-0.09,2023-01-26
27,388,2074420480,0,682589312,0,1504351360,0,8954257408,13215619072,2081433216,0,1505690368,171299872,0,17968586,9451582464,13227974656,-12355584,-0.09,2023-01-27
28,388,2074531456,0,682662976,0,1504769024,0,8955116544,13217080320,2081669760,0,1505690368,171326800,0,17968586,9452780544,13229435904,-12355584,-0.09,2023-01-28
29,388,2074636288,0,682736640,0,1505186688,0,8955963392,13218523136,2081901440,0,1505690368,171354128,0,17968586,9453973504,13230887936,-12364800,-0.09,2023-01-29
30,388,2074758912,0,682810304,0,1505604352,0,8956787712,13219960832,2082128384,0,1505690368,171381840,0,17968586,9455163392,13232332800,-12371968,-0.09,2023-01-30
31,388,2074860672,0,682883968,0,1506022016,0,8957616128,13221382144,2082351104,0,1505690368,171410112,0,17968586,9456333824,13233754112,-12371968,-0.09,2023-01-31
1,389,2075017600,0,682957632,0,1506288896,0,8958442496,13222707200,2082500096,0,1505690368,171432592,0,17968586,9457485824,13235077120,-12369920,-0.09,2023-02-01
2,389,2075151744,0,683031296,0,1506555776,0,8959266816,13224005632,2082644992,0,1505690368,171455072,0,17968586,9458625536,13236384768,-12379136,-0.09,2023-02-02
3,389,2075275264,0,683104960,0,1506822656,0,8960089088,13225291776,2082786816,0,1505690368,171477568,0,17968586,9459753984,13237677056,-12385280,-0.09,2023-02-03
4,389,2075382912,0,683178624,0,1507089536,0,8960916480,13226567680,2082926464,0,1505690368,171500112,0,17968586,9460867072,13238951936,-12384256,-0.09,2023-02-04
5,389,2075451520,0,683252288,0,1507356416,0,8961788928,13227849728,2083091456,0,1505690368,171522704,0,17968586,9461953536,13240226816,-12377088,-0.09,2023-02-05
6,389,2075522176,0,683325952,0,1507623296,0,8962635776,13229107200,2083228544,0,1505690368,171545344,0,17968586,9463059456,13241492480,-12385280,-0.09,2023-02-06
7,389,2075608192,0,683399616,0,1507890176,0,8963465216,13230362624,2083362304,0,1505690368,171568064,0,17968586,9464166400,13242756096,-12393472,-0.09,2023-02-07
8,389,2075694336,0,683473280,0,1508157056,0,8964287488,13231611904,2083494144,0,1505690368,171590848,0,17968586,9465267200,13244011520,-12399616,-0.09,2023-02-08
9,389,2075777280,0,683546944,0,1508423936,0,8965103616,13232851968,2083624320,0,1505690368,171613696,0,17968586,9466362880,13245259776,-12407808,-0.09,2023-02-09
10,389,2075852928,0,683620608,0,1508690816,0,8965923840,13234087936,2083752832,0,1505690368,171636640,0,17968586,9467448320,13246496768,-12408832,-0.09,2023-02-10
11,389,2075918848,0,683694272,0,1508957696,0,8966747136,13235317760,2083880320,0,1505690368,171659648,0,17968586,9468526592,13247725568,-12407808,-0.09,2023-02-11
12,389,2075985408,0,683767936,0,1509224576,0,8967566336,13236543488,2084006016,0,1505690368,171682736,0,17968586,9469603840,13248952320,-12408832,-0.09,2023-02-12
13,389,2076048768,0,683841600,0,1509491456,0,8968382464,13237764096,2084130304,0,1505690368,171705936,0,17968586,9470676992,13250171904,-12407808,-0.09,2023-02-13
14,389,2076110080,0,683915264,0,1509758336,0,8969196544,13238980608,2084253312,0,1505690368,171729232,0,17968586,9471747072,13251388416,-12407808,-0.09,2023-02-14
15,389,2076174848,0,683988928,0,1510025216,0,8970000384,13240188928,2084375040,0,1505690368,171752624,0,17968586,9472818176,13252604928,-12416000,-0.09,2023-02-15
16,389,2076237056,0,684062592,0,1510292096,0,8970800128,13241391104,2084495488,0,1505690368,171776160,0,17968586,9473886208,13253816320,-12425216,-0.09,2023-02-16
17,389,2076299648,0,684136256,0,1510558976,0,8971596800,13242591232,2084614784,0,1505690368,171799808,0,17968586,9474950144,13255023616,-12432384,-0.09,2023-02-17
18,389,2076365568,0,684209920,0,1510825856,0,8972386304,13243787264,2084732800,0,1505690368,171823584,0,17968586,9476013056,13256228864,-12441600,-0.09,2023-02-18
19,389,2076430848,0,684283584,0,1511092736,0,8973172736,13244980224,2084849664,0,1505690368,171847520,0,17968586,9477070848,13257426944,-12446720,-0.09,2023-02-19
20,389,2076492800,0,684357248,0,1511359616,0,8973960192,13246169088,2084965376,0,1505690368,171871616,0,17968586,9478121472,13258616832,-12447744,-0.09,2023-02-20
21,389,2076544128,0,684430912,0,1511626496,0,8974753792,13247354880,2085082112,0,1505690368,171895888,0,17968586,9479164928,13259801600,-12446720,-0.09,2023-02-21
22,389,2076588416,0,684504576,0,1511893376,0,8975550464,13248536576,2085196800,0,1505690368,171920304,0,17968586,9480206336,13260982272,-12445696,-0.09,2023-02-22
23,389,2076633216,0,684578240,0,1512160256,0,8976344064,13249716224,2085309568,0,1505690368,171944896,0,17968586,9481247744,13262161920,-12445696,-0.09,2023-02-23
24,389,2076664192,0,684651904,0,1512427136,0,8977169408,13250912256,2085452416,0,1505690368,171969632,0,17968586,9482269696,13263350784,-12438528,-0.09,2023-02-24
25,389,2076713984,0,684725568,0,1512694016,0,8977957888,13252091904,2085563648,0,1505690368,171994496,0,17968586,9483318272,13264535552,-12443648,-0.09,2023-02-25
26,389,2076756224,0,684799232,0,1512960896,0,8978751488,13253267456,2085674112,0,1505690368,172019488,0,17968586,9484358656,13265711104,-12443648,-0.09,2023-02-26
27,389,2076792320,0,684872896,0,1513227776,0,8979547136,13254439936,2085784704,0,1505690368,172044624,0,17968586,9485394944,13266883584,-12443648,-0.09,2023-02-27
28,389,2076823808,0,684946560,0,1513494656,0,8980344832,13255610368,2085894784,0,1505690368,172069904,0,17968586,9486429184,13268052992,-12442624,-0.09,2023-02-28
1,390,2076844288,0,685020224,0,1513842944,0,8981133312,13256841216,2086058624,0,1505690368,172095312,0,17968586,9487471616,13269284864,-12443648,-0.09,2023-03-01
2,390,2076866944,0,685093888,0,1514191232,0,8981916672,13258068992,2086216448,0,1505690368,172120880,0,17968586,9488516096,13270512640,-12443648,-0.09,2023-03-02
3,390,2076884096,0,685167552,0,1514539520,0,8982703104,13259294720,2086373376,0,1505690368,172146608,0,17968586,9489558528,13271737344,-12442624,-0.09,2023-03-03
4,390,2076896896,0,685241216,0,1514887808,0,8983495680,13260521472,2086533504,0,1505690368,172172480,0,17968586,9490599936,13272965120,-12443648,-0.09,2023-03-04
5,390,2076908032,0,685314880,0,1515236096,0,8984287232,13261746176,2086689792,0,1505690368,172198512,0,17968586,9491642368,13274189824,-12443648,-0.09,2023-03-05
6,390,2076923392,0,685388544,0,1515584384,0,8985071616,13262967808,2086840320,0,1505690368,172224704,0,17968586,9492687872,13275412480,-12444672,-0.09,2023-03-06
